topology,policy,spray_width,configured_flowlet_gap_ns,configured_flowlet_bytes,configured_flowlet_hysteresis_ns,workload,topology_file,binary,threads,send_latency,status,return_code,jct,wall_seconds,run_dir,width,fabric_legs,sprayed_legs,subflows,fabric_bytes,pending_contexts,pending_send_callbacks,pending_recv_callbacks,flowlet_decisions,flowlet_switches,flowlet_gap_triggers,flowlet_byte_triggers,flowlet_link_triggers,flowlet_gap_ns,flowlet_max_bytes,flowlet_hysteresis_ns,source_flowlet_decisions,source_flowlet_switches,physical_qps,logical_flows,physical_fct_p50_ns,physical_fct_p95_ns,physical_fct_p99_ns,logical_fct_p50_ns,logical_fct_p95_ns,logical_fct_p99_ns,logical_fct_max_ns,subflow_records,route_qps,route_rows,fabric_logical_flows,mean_unique_paths_per_flow,mean_path_spread,mean_path_coverage,hash_collision_ratio,avoidable_collision_ratio,dynamic_qp_bindings,dynamic_bind_queue_p50,dynamic_bind_queue_p95,dynamic_bind_queue_max,dynamic_bind_zero_queue_ratio,path_aware_qp_bindings,path_score_p50_ns,path_score_p95_ns,path_queue_delay_p95_ns,path_reserved_bytes_p95,path_hops_mean,flowlet_binding_count,flowlet_route_decisions,flowlet_route_switches,link_count,link_bytes_mean,link_bytes_p95,link_bytes_max,link_max_mean_ratio,link_bytes_cov
DeepSeek,spray_dual_table,4,5000,4096,500,/tmp/zcube_dual_path_dp_smoke.txt,/home/zty/Topo/SimAI_TyKuro9_spray_algo_iter2/mytopo/DeepSeek_256g_8gps_p16a0.5_400Gbps_H800,/home/zty/Topo/SimAI_TyKuro9_spray_algo_iter2/astra-sim-alibabacloud/extern/network_backend/ns3-interface/simulation/build/scratch/ns3.36.1-AstraSimNetwork-debug,4,3,success,0,64.625,12.004,/home/zty/Topo/SimAI_TyKuro9_spray_algo_iter2/experiments/ns3_spray/cross_pair_dp_smoke_20260715/DeepSeek/spray_dual_table,4,1792,1792,7168,234881024,0,0,0,0,0,0,0,0,5000,4096,500,0,0,7168,1792,5954.5,7259.0,7375.0,6221.5,7374.0,7377.0,7378,7168,7168,21504,1792,2.484375,0.62109375,0.99609375,0.515625,0.015625,6121,32768.0,98304.0,98304.0,0.24963241300441105,6121,4277.0,7898.0,5243.0,262144.0,2.953112236562653,0,0,0,1024,692496.0,923328.0,923328.0,1.3333333333333333,0.3333333333333333
